source_url,page_title,series_name,extract_type,table_index,model_name,param_name,param_value,series_id,config_url
https://car.autohome.com.cn/config/series/7538.html,汽车之家|元UP|报价大全|参数配置,元UP,dom_row,1,2026款 基本,(EBD/CBC等),-,7538,https://car.autohome.com.cn/config/series/7538.html
https://car.autohome.com.cn/config/series/7538.html,汽车之家|元UP|报价大全|参数配置,元UP,dom_row,1,2026款 高配,(EBD/CBC等),-,7538,https://car.autohome.com.cn/config/series/7538.html
https://car.autohome.com.cn/config/series/7538.html,汽车之家|元UP|报价大全|参数配置,元UP,dom_row,1,2026款 基本,刹车辅助(EBA/BAS/BA等),-,7538,https://car.autohome.com.cn/config/series/7538.html
https://car.autohome.com.cn/config/series/7538.html,汽车之家|元UP|报价大全|参数配置,元UP,dom_row,1,2026款 高配,刹车辅助(EBA/BAS/BA等),-,7538,https://car.autohome.com.cn/config/series/7538.html
https://car.autohome.com.cn/config/series/7538.html,汽车之家|元UP|报价大全|参数配置,元UP,dom_row,1,2026款 基本,(ASR/TCS/TRC等),-,7538,https://car.autohome.com.cn/config/series/7538.html
https://car.autohome.com.cn/config/series/7538.html,汽车之家|元UP|报价大全|参数配置,元UP,dom_row,1,2026款 高配,(ASR/TCS/TRC等),-,7538,https://car.autohome.com.cn/config/series/7538.html
https://car.autohome.com.cn/config/series/7538.html,汽车之家|元UP|报价大全|参数配置,元UP,dom_row,1,2026款 基本,车身控制(ESC/ESP/DSC等),-,7538,https://car.autohome.com.cn/config/series/7538.html
https://car.autohome.com.cn/config/series/7538.html,汽车之家|元UP|报价大全|参数配置,元UP,dom_row,1,2026款 高配,车身控制(ESC/ESP/DSC等),-,7538,https://car.autohome.com.cn/config/series/7538.html
https://car.autohome.com.cn/config/series/7538.html,汽车之家|元UP|报价大全|参数配置,元UP,dom_row,1,2026款 基本,能量回收系统,-,7538,https://car.autohome.com.cn/config/series/7538.html
https://car.autohome.com.cn/config/series/7538.html,汽车之家|元UP|报价大全|参数配置,元UP,dom_row,1,2026款 高配,能量回收系统,-,7538,https://car.autohome.com.cn/config/series/7538.html
https://car.autohome.com.cn/config/series/7538.html,汽车之家|元UP|报价大全|参数配置,元UP,dom_row,1,2026款 基本,上坡辅助,-,7538,https://car.autohome.com.cn/config/series/7538.html
https://car.autohome.com.cn/config/series/7538.html,汽车之家|元UP|报价大全|参数配置,元UP,dom_row,1,2026款 高配,上坡辅助,-,7538,https://car.autohome.com.cn/config/series/7538.html
https://car.autohome.com.cn/config/series/7538.html,汽车之家|元UP|报价大全|参数配置,元UP,dom_row,1,2026款 基本,启动系统,-,7538,https://car.autohome.com.cn/config/series/7538.html
https://car.autohome.com.cn/config/series/7538.html,汽车之家|元UP|报价大全|参数配置,元UP,dom_row,1,2026款 高配,启动系统,-,7538,https://car.autohome.com.cn/config/series/7538.html
https://car.autohome.com.cn/config/series/7538.html,汽车之家|元UP|报价大全|参数配置,元UP,dom_row,1,2026款 基本,远程启动功能,-,7538,https://car.autohome.com.cn/config/series/7538.html
https://car.autohome.com.cn/config/series/7538.html,汽车之家|元UP|报价大全|参数配置,元UP,dom_row,1,2026款 高配,远程启动功能,-,7538,https://car.autohome.com.cn/config/series/7538.html
https://car.autohome.com.cn/config/series/7538.html,汽车之家|元UP|报价大全|参数配置,元UP,dom_row,1,2026款 基本,车窗防夹手功能,-,7538,https://car.autohome.com.cn/config/series/7538.html
https://car.autohome.com.cn/config/series/7538.html,汽车之家|元UP|报价大全|参数配置,元UP,dom_row,1,2026款 高配,车窗防夹手功能,-,7538,https://car.autohome.com.cn/config/series/7538.html
https://car.autohome.com.cn/config/series/7538.html,汽车之家|元UP|报价大全|参数配置,元UP,dom_row,1,2026款 基本,多媒体系统,航,7538,https://car.autohome.com.cn/config/series/7538.html
https://car.autohome.com.cn/config/series/7538.html,汽车之家|元UP|报价大全|参数配置,元UP,dom_row,1,2026款 高配,多媒体系统,空调,7538,https://car.autohome.com.cn/config/series/7538.html
https://car.autohome.com.cn/config/series/7538.html,汽车之家|元UP|报价大全|参数配置,元UP,dom_row,1,2026款 基本,车联网,-,7538,https://car.autohome.com.cn/config/series/7538.html
https://car.autohome.com.cn/config/series/7538.html,汽车之家|元UP|报价大全|参数配置,元UP,dom_row,1,2026款 高配,车联网,-,7538,https://car.autohome.com.cn/config/series/7538.html
https://car.autohome.com.cn/config/series/7538.html,汽车之家|元UP|报价大全|参数配置,元UP,dom_row,1,2026款 基本,OTA级,-,7538,https://car.autohome.com.cn/config/series/7538.html
https://car.autohome.com.cn/config/series/7538.html,汽车之家|元UP|报价大全|参数配置,元UP,dom_row,1,2026款 高配,OTA级,-,7538,https://car.autohome.com.cn/config/series/7538.html
https://car.autohome.com.cn/config/series/7538.html,汽车之家|元UP|报价大全|参数配置,元UP,dom_row,1,2026款 基本,多功能方向盘,-,7538,https://car.autohome.com.cn/config/series/7538.html
https://car.autohome.com.cn/config/series/7538.html,汽车之家|元UP|报价大全|参数配置,元UP,dom_row,1,2026款 高配,多功能方向盘,-,7538,https://car.autohome.com.cn/config/series/7538.html
https://car.autohome.com.cn/config/series/7538.html,汽车之家|元UP|报价大全|参数配置,元UP,dom_row,1,2026款 基本,座椅形式,-,7538,https://car.autohome.com.cn/config/series/7538.html
https://car.autohome.com.cn/config/series/7538.html,汽车之家|元UP|报价大全|参数配置,元UP,dom_row,1,2026款 高配,座椅形式,-,7538,https://car.autohome.com.cn/config/series/7538.html
